Year,Start-Day,Start-Month,End-Day,End-Month,Parish Name,Total Parish Burials,Parish Plague Burials
1666,9,October,16,October,St Dunstan West,4,0
1666,16,October,23,October,St Dunstan West,1,0
1666,23,October,30,October,St Dunstan West,2,0
1666,30,October,6,November,St Dunstan West,3,0
1666,13,November,20,November,St Dunstan West,2,0
1666,20,November,27,November,St Dunstan West,2,0
1666,27,November,4,December,St Dunstan West,2,0
1666,4,December,11,December,St Dunstan West,6,0
1666,11,December,18,December,St Dunstan West,6,0
1666,19,December,26,December,St Dunstan West,3,0
1666,26,December,2,January,St Dunstan West,7,2
1665,3,January,10,January,St Edmund Lumbardstreet,3,0
1665,10,January,17,January,St Edmund Lumbardstreet,0,0
1665,17,January,24,January,St Edmund Lumbardstreet,2,0
1665,24,January,31,January,St Edmund Lumbardstreet,0,0
1665,31,January,7,February,St Edmund Lumbardstreet,0,0
1665,7,February,14,February,St Edmund Lumbardstreet,0,0
1665,14,February,21,February,St Edmund Lumbardstreet,2,0
1665,21,February,28,February,St Edmund Lumbardstreet,0,0
1665,28,February,7,March,St Edmund Lumbardstreet,0,0
1665,7,March,14,March,St Edmund Lumbardstreet,1,0
1665,14,March,21,March,St Edmund Lumbardstreet,1,0
1665,21,March,28,March,St Edmund Lumbardstreet,1,0
1665,28,March,4,April,St Edmund Lumbardstreet,1,0
1665,4,April,11,April,St Edmund Lumbardstreet,0,0
1665,11,April,18,April,St Edmund Lumbardstreet,2,0
1665,18,April,25,April,St Edmund Lumbardstreet,0,0
1665,25,April,2,May,St Edmund Lumbardstreet,1,0
1665,2,May,9,May,St Edmund Lumbardstreet,2,0
1665,9,May,16,May,St Edmund Lumbardstreet,0,0
1665,16,May,23,May,St Edmund Lumbardstreet,0,0
1665,23,May,30,May,St Edmund Lumbardstreet,0,0
1665,30,May,6,June,St Edmund Lumbardstreet,0,0
1665,6,June,13,June,St Edmund Lumbardstreet,1,0
1665,13,June,20,June,St Edmund Lumbardstreet,2,0
1665,20,June,27,June,St Edmund Lumbardstreet,0,0
1665,27,June,4,July,St Edmund Lumbardstreet,0,0
1665,4,July,11,July,St Edmund Lumbardstreet,0,0
1665,11,July,18,July,St Edmund Lumbardstreet,0,0
1665,18,July,25,July,St Edmund Lumbardstreet,0,0
1665,25,July,1,August,St Edmund Lumbardstreet,0,0
1665,1,August,8,August,St Edmund Lumbardstreet,0,0
1665,8,August,15,August,St Edmund Lumbardstreet,1,0
1665,15,August,22,August,St Edmund Lumbardstreet,2,2
1665,22,August,29,August,St Edmund Lumbardstreet,2,1
1665,29,August,5,September,St Edmund Lumbardstreet,1,0
1665,5,September,12,September,St Edmund Lumbardstreet,2,2
1665,12,September,19,September,St Edmund Lumbardstreet,4,4
1665,19,September,26,September,St Edmund Lumbardstreet,5,3
1665,26,September,3,October,St Edmund Lumbardstreet,3,1
1665,3,October,10,October,St Edmund Lumbardstreet,12,10
1665,10,October,17,October,St Edmund Lumbardstreet,4,4
1665,17,October,24,October,St Edmund Lumbardstreet,1,1
1665,24,October,31,October,St Edmund Lumbardstreet,0,0
1665,31,October,7,November,St Edmund Lumbardstreet,0,0
1665,7,November,14,November,St Edmund Lumbardstreet,5,3
1665,14,November,21,November,St Edmund Lumbardstreet,5,3
1665,21,November,28,November,St Edmund Lumbardstreet,0,0
1665,28,November,5,December,St Edmund Lumbardstreet,0,0
1665,5,December,12,December,St Edmund Lumbardstreet,0,0
1665,12,December,19,December,St Edmund Lumbardstreet,3,2
1665,20,December,27,December,St Edmund Lumbardstreet,1,0
1665,27,December,3,January,St Edmund Lumbardstreet,0,0
1666,2,January,9,January,St Edmund Lumbardstreet,0,0
1666,9,January,16,January,St Edmund Lumbardstreet,1,1
1666,16,January,23,January,St Edmund Lumbardstreet,3,3
1666,23,January,30,January,St Edmund Lumbardstreet,1,1
1666,30,January,6,February,St Edmund Lumbardstreet,0,0
1666,6,February,13,February,St Edmund Lumbardstreet,2,1
1666,13,February,20,February,St Edmund Lumbardstreet,0,0
1666,20,February,27,February,St Edmund Lumbardstreet,0,0
1666,27,February,16,March,St Edmund Lumbardstreet,0,0
1666,6,March,13,March,St Edmund Lumbardstreet,1,1
1666,13,March,20,March,St Edmund Lumbardstreet,0,0
1666,20,March,27,March,St Edmund Lumbardstreet,0,0
1666,27,March,3,April,St Edmund Lumbardstreet,0,0
1666,3,April,10,April,St Edmund Lumbardstreet,0,0
1666,10,April,17,April,St Edmund Lumbardstreet,0,0
1666,17,April,24,April,St Edmund Lumbardstreet,0,0
1666,24,April,1,May,St Edmund Lumbardstreet,1,0
1666,1,May,8,May,St Edmund Lumbardstreet,0,0
1666,8,May,15,May,St Edmund Lumbardstreet,0,0
1666,15,May,22,May,St Edmund Lumbardstreet,0,0
1666,22,May,29,May,St Edmund Lumbardstreet,0,0
1666,29,May,5,June,St Edmund Lumbardstreet,0,0
1666,5,June,12,June,St Edmund Lumbardstreet,0,0
1666,12,June,19,June,St Edmund Lumbardstreet,1,0
1666,19,June,26,June,St Edmund Lumbardstreet,0,0
1666,26,June,3,July,St Edmund Lumbardstreet,0,0
1666,3,July,10,July,St Edmund Lumbardstreet,0,0
1666,10,July,17,July,St Edmund Lumbardstreet,0,0
1666,17,July,24,July,St Edmund Lumbardstreet,0,0
1666,24,July,31,July,St Edmund Lumbardstreet,1,0
1666,31,July,7,August,St Edmund Lumbardstreet,0,0
1666,7,August,14,August,St Edmund Lumbardstreet,0,0
1666,14,August,21,August,St Edmund Lumbardstreet,0,0
1666,21,August,28,August,St Edmund Lumbardstreet,0,0
1666,28,August,18,September,St Edmund Lumbardstreet,0,0
1666,19,December,26,December,St Edmund Lumbardstreet,1,0
1666,26,December,2,January,St Edmund Lumbardstreet,1,0
1665,3,January,10,January,St Ethelburga,0,0
1665,10,January,17,January,St Ethelburga,0,0
1665,17,January,24,January,St Ethelburga,0,0
1665,24,January,31,January,St Ethelburga,1,0
1665,31,January,7,February,St Ethelburga,0,0
1665,7,February,14,February,St Ethelburga,0,0
1665,14,February,21,February,St Ethelburga,1,0
1665,21,February,28,February,St Ethelburga,1,0
1665,28,February,7,March,St Ethelburga,1,0
1665,7,March,14,March,St Ethelburga,1,0
1665,14,March,21,March,St Ethelburga,0,0
1665,21,March,28,March,St Ethelburga,0,0
1665,28,March,4,April,St Ethelburga,3,0
1665,4,April,11,April,St Ethelburga,1,0
1665,11,April,18,April,St Ethelburga,1,0
1665,18,April,25,April,St Ethelburga,0,0
1665,25,April,2,May,St Ethelburga,1,0
1665,2,May,9,May,St Ethelburga,3,0
1665,9,May,16,May,St Ethelburga,0,0
1665,16,May,23,May,St Ethelburga,0,0
1665,23,May,30,May,St Ethelburga,0,0
1665,30,May,6,June,St Ethelburga,0,0
1665,6,June,13,June,St Ethelburga,0,0
1665,13,June,20,June,St Ethelburga,1,0
1665,20,June,27,June,St Ethelburga,0,0
1665,27,June,4,July,St Ethelburga,1,0
1665,4,July,11,July,St Ethelburga,2,0
1665,11,July,18,July,St Ethelburga,3,0
1665,18,July,25,July,St Ethelburga,17,14
1665,25,July,1,August,St Ethelburga,4,2
1665,1,August,8,August,St Ethelburga,10,9
1665,8,August,15,August,St Ethelburga,17,8
1665,15,August,22,August,St Ethelburga,13,7
1665,22,August,29,August,St Ethelburga,23,18
1665,29,August,5,September,St Ethelburga,13,9
1665,5,September,12,September,St Ethelburga,18,10
1665,12,September,19,September,St Ethelburga,16,6
1665,19,September,26,September,St Ethelburga,11,7
1665,26,September,3,October,St Ethelburga,7,4
1665,3,October,10,October,St Ethelburga,10,7
1665,10,October,17,October,St Ethelburga,2,1
1665,17,October,24,October,St Ethelburga,5,2
1665,24,October,31,October,St Ethelburga,0,0
1665,31,October,7,November,St Ethelburga,1,0
1665,7,November,14,November,St Ethelburga,3,1
1665,14,November,21,November,St Ethelburga,2,0
1665,21,November,28,November,St Ethelburga,1,1
1665,28,November,5,December,St Ethelburga,0,0
1665,5,December,12,December,St Ethelburga,0,0
1665,12,December,19,December,St Ethelburga,0,0
1665,20,December,27,December,St Ethelburga,1,0
1665,27,December,3,January,St Ethelburga,0,0
1666,2,January,9,January,St Ethelburga,0,0
1666,9,January,16,January,St Ethelburga,1,1
1666,16,January,23,January,St Ethelburga,2,1
1666,23,January,30,January,St Ethelburga,0,0
1666,30,January,6,February,St Ethelburga,0,0
1666,6,February,13,February,St Ethelburga,1,0
1666,13,February,20,February,St Ethelburga,0,0
1666,20,February,27,February,St Ethelburga,0,0
1666,27,February,16,March,St Ethelburga,1,0
1666,6,March,13,March,St Ethelburga,1,0
1666,13,March,20,March,St Ethelburga,1,0
1666,20,March,27,March,St Ethelburga,0,0
1666,27,March,3,April,St Ethelburga,0,0
1666,3,April,10,April,St Ethelburga,0,0
1666,10,April,17,April,St Ethelburga,0,0
1666,17,April,24,April,St Ethelburga,0,0
1666,24,April,1,May,St Ethelburga,0,0
1666,1,May,8,May,St Ethelburga,0,0
1666,8,May,15,May,St Ethelburga,0,0
1666,15,May,22,May,St Ethelburga,0,0
1666,22,May,29,May,St Ethelburga,0,0
1666,29,May,5,June,St Ethelburga,0,0
1666,5,June,12,June,St Ethelburga,0,0
1666,12,June,19,June,St Ethelburga,0,0
1666,19,June,26,June,St Ethelburga,1,0
1666,26,June,3,July,St Ethelburga,0,0
1666,3,July,10,July,St Ethelburga,0,0
1666,10,July,17,July,St Ethelburga,0,0
1666,17,July,24,July,St Ethelburga,0,0
1666,24,July,31,July,St Ethelburga,1,0
1666,31,July,7,August,St Ethelburga,1,0
1666,7,August,14,August,St Ethelburga,0,0
1666,14,August,21,August,St Ethelburga,0,0
1666,21,August,28,August,St Ethelburga,0,0
1666,28,August,18,September,St Ethelburga,1,0
1666,9,October,16,October,St Ethelburga,1,0
1666,13,November,20,November,St Ethelburga,1,0
1666,20,November,27,November,St Ethelburga,1,0
1666,27,November,4,December,St Ethelburga,1,0
1666,19,December,26,December,St Ethelburga,0,0
1666,26,December,2,January,St Ethelburga,0,0
1665,3,January,10,January,St Faith,0,0
1665,10,January,17,January,St Faith,0,0
1665,17,January,24,January,St Faith,0,0
1665,24,January,31,January,St Faith,0,0
1665,31,January,7,February,St Faith,1,0
1665,7,February,14,February,St Faith,0,0
1665,14,February,21,February,St Faith,0,0
1665,21,February,28,February,St Faith,1,0
1665,28,February,7,March,St Faith,0,0
1665,7,March,14,March,St Faith,2,0
1665,14,March,21,March,St Faith,1,0
1665,21,March,28,March,St Faith,0,0
1665,28,March,4,April,St Faith,3,0
1665,4,April,11,April,St Faith,0,0
1665,11,April,18,April,St Faith,0,0
1665,18,April,25,April,St Faith,0,0
1665,25,April,2,May,St Faith,0,0
1665,2,May,9,May,St Faith,0,0
1665,9,May,16,May,St Faith,0,0
1665,16,May,23,May,St Faith,0,0
1665,23,May,30,May,St Faith,1,0
1665,30,May,6,June,St Faith,0,0
1665,6,June,13,June,St Faith,0,0
1665,13,June,20,June,St Faith,0,0
1665,20,June,27,June,St Faith,0,0
1665,27,June,4,July,St Faith,1,0
1665,4,July,11,July,St Faith,1,0
1665,11,July,18,July,St Faith,3,0
1665,18,July,25,July,St Faith,0,0
1665,25,July,1,August,St Faith,0,0
1665,1,August,8,August,St Faith,2,1
1665,8,August,15,August,St Faith,0,0
1665,15,August,22,August,St Faith,6,6
1665,22,August,29,August,St Faith,1,0
1665,29,August,5,September,St Faith,7,4
1665,5,September,12,September,St Faith,11,8
1665,12,September,19,September,St Faith,7,6
1665,19,September,26,September,St Faith,13,10
1665,26,September,3,October,St Faith,8,6
1665,3,October,10,October,St Faith,13,12
1665,10,October,17,October,St Faith,6,6
1665,17,October,24,October,St Faith,3,1
1665,24,October,31,October,St Faith,3,3
1665,31,October,7,November,St Faith,2,1
1665,7,November,14,November,St Faith,2,1
1665,14,November,21,November,St Faith,0,0
1665,21,November,28,November,St Faith,1,1
1665,28,November,5,December,St Faith,2,1
1665,5,December,12,December,St Faith,1,1
1665,12,December,19,December,St Faith,2,2
1665,20,December,27,December,St Faith,0,0
1665,27,December,3,January,St Faith,0,0
1666,2,January,9,January,St Faith,0,0
1666,9,January,16,January,St Faith,0,0
1666,16,January,23,January,St Faith,0,0
1666,23,January,30,January,St Faith,1,0
1666,30,January,6,February,St Faith,1,0
1666,6,February,13,February,St Faith,0,0
1666,13,February,20,February,St Faith,0,0
1666,20,February,27,February,St Faith,0,0
1666,27,February,16,March,St Faith,2,0
1666,6,March,13,March,St Faith,1,0
1666,13,March,20,March,St Faith,0,0
1666,20,March,27,March,St Faith,1,0
1666,27,March,3,April,St Faith,0,0
1666,3,April,10,April,St Faith,1,0
1666,10,April,17,April,St Faith,0,0
1666,17,April,24,April,St Faith,0,0
1666,24,April,1,May,St Faith,0,0
1666,1,May,8,May,St Faith,1,0
1666,8,May,15,May,St Faith,0,0
1666,15,May,22,May,St Faith,1,0
1666,22,May,29,May,St Faith,1,0
1666,29,May,5,June,St Faith,0,0
1666,5,June,12,June,St Faith,0,0
1666,12,June,19,June,St Faith,0,0
1666,19,June,26,June,St Faith,1,0
1666,26,June,3,July,St Faith,0,0
1666,3,July,10,July,St Faith,0,0
1666,10,July,17,July,St Faith,1,0
1666,17,July,24,July,St Faith,1,0
1666,24,July,31,July,St Faith,1,0
1666,31,July,7,August,St Faith,2,0
1666,7,August,14,August,St Faith,0,0
1666,14,August,21,August,St Faith,1,0
1666,21,August,28,August,St Faith,0,0
1666,28,August,18,September,St Faith,0,0
1666,19,December,26,December,St Faith,2,0
1666,26,December,2,January,St Faith,1,1
1665,3,January,10,January,St Gabriel Fenchurch,1,0
1665,10,January,17,January,St Gabriel Fenchurch,1,0
1665,17,January,24,January,St Gabriel Fenchurch,0,0
1665,24,January,31,January,St Gabriel Fenchurch,0,0
1665,31,January,7,February,St Gabriel Fenchurch,0,0
1665,7,February,14,February,St Gabriel Fenchurch,0,0
1665,14,February,21,February,St Gabriel Fenchurch,1,0
1665,21,February,28,February,St Gabriel Fenchurch,0,0
1665,28,February,7,March,St Gabriel Fenchurch,0,0
1665,7,March,14,March,St Gabriel Fenchurch,0,0
1665,14,March,21,March,St Gabriel Fenchurch,0,0
1665,21,March,28,March,St Gabriel Fenchurch,1,0
1665,28,March,4,April,St Gabriel Fenchurch,1,0
1665,4,April,11,April,St Gabriel Fenchurch,0,0
1665,11,April,18,April,St Gabriel Fenchurch,0,0
1665,18,April,25,April,St Gabriel Fenchurch,0,0
1665,25,April,2,May,St Gabriel Fenchurch,2,0
1665,2,May,9,May,St Gabriel Fenchurch,1,0
1665,9,May,16,May,St Gabriel Fenchurch,1,0
1665,16,May,23,May,St Gabriel Fenchurch,0,0
1665,23,May,30,May,St Gabriel Fenchurch,0,0
1665,30,May,6,June,St Gabriel Fenchurch,0,0
1665,6,June,13,June,St Gabriel Fenchurch,2,1
1665,13,June,20,June,St Gabriel Fenchurch,0,0
1665,20,June,27,June,St Gabriel Fenchurch,0,0
1665,27,June,4,July,St Gabriel Fenchurch,2,0
1665,4,July,11,July,St Gabriel Fenchurch,0,0
1665,11,July,18,July,St Gabriel Fenchurch,0,0
1665,18,July,25,July,St Gabriel Fenchurch,0,0
1665,25,July,1,August,St Gabriel Fenchurch,1,0
1665,1,August,8,August,St Gabriel Fenchurch,0,0
1665,8,August,15,August,St Gabriel Fenchurch,2,0
1665,15,August,22,August,St Gabriel Fenchurch,1,0
1665,22,August,29,August,St Gabriel Fenchurch,0,0
1665,29,August,5,September,St Gabriel Fenchurch,4,4
1665,5,September,12,September,St Gabriel Fenchurch,1,0
1665,12,September,19,September,St Gabriel Fenchurch,6,3
1665,19,September,26,September,St Gabriel Fenchurch,7,6
1665,26,September,3,October,St Gabriel Fenchurch,3,3
1665,3,October,10,October,St Gabriel Fenchurch,5,4
1665,10,October,17,October,St Gabriel Fenchurch,6,5
1665,17,October,24,October,St Gabriel Fenchurch,2,1
1665,24,October,31,October,St Gabriel Fenchurch,4,0
1665,31,October,7,November,St Gabriel Fenchurch,4,4
1665,7,November,14,November,St Gabriel Fenchurch,6,6
1665,14,November,21,November,St Gabriel Fenchurch,2,1
1665,21,November,28,November,St Gabriel Fenchurch,0,0
1665,28,November,5,December,St Gabriel Fenchurch,1,0
1665,5,December,12,December,St Gabriel Fenchurch,0,0
1665,12,December,19,December,St Gabriel Fenchurch,1,1
1665,20,December,27,December,St Gabriel Fenchurch,0,0
1665,27,December,3,January,St Gabriel Fenchurch,0,0
1666,2,January,9,January,St Gabriel Fenchurch,0,0
1666,9,January,16,January,St Gabriel Fenchurch,0,0
1666,16,January,23,January,St Gabriel Fenchurch,0,0
1666,23,January,30,January,St Gabriel Fenchurch,0,0
1666,30,January,6,February,St Gabriel Fenchurch,0,0
1666,6,February,13,February,St Gabriel Fenchurch,0,0
1666,13,February,20,February,St Gabriel Fenchurch,0,0
1666,20,February,27,February,St Gabriel Fenchurch,0,0
1666,27,February,16,March,St Gabriel Fenchurch,0,0
1666,6,March,13,March,St Gabriel Fenchurch,0,0
1666,13,March,20,March,St Gabriel Fenchurch,0,0
1666,20,March,27,March,St Gabriel Fenchurch,0,0
1666,27,March,3,April,St Gabriel Fenchurch,0,0
1666,3,April,10,April,St Gabriel Fenchurch,0,0
1666,10,April,17,April,St Gabriel Fenchurch,0,0
1666,17,April,24,April,St Gabriel Fenchurch,1,0
1666,24,April,1,May,St Gabriel Fenchurch,0,0
1666,1,May,8,May,St Gabriel Fenchurch,0,0
1666,8,May,15,May,St Gabriel Fenchurch,0,0
1666,15,May,22,May,St Gabriel Fenchurch,0,0
1666,22,May,29,May,St Gabriel Fenchurch,0,0
1666,29,May,5,June,St Gabriel Fenchurch,0,0
1666,5,June,12,June,St Gabriel Fenchurch,0,0
1666,12,June,19,June,St Gabriel Fenchurch,1,0
1666,19,June,26,June,St Gabriel Fenchurch,0,0
1666,26,June,3,July,St Gabriel Fenchurch,0,0
1666,3,July,10,July,St Gabriel Fenchurch,0,0
1666,10,July,17,July,St Gabriel Fenchurch,0,0
1666,17,July,24,July,St Gabriel Fenchurch,0,0
1666,24,July,31,July,St Gabriel Fenchurch,1,0
1666,31,July,7,August,St Gabriel Fenchurch,0,0
1666,7,August,14,August,St Gabriel Fenchurch,1,1
1666,14,August,21,August,St Gabriel Fenchurch,0,0
1666,21,August,28,August,St Gabriel Fenchurch,1,0
1666,28,August,18,September,St Gabriel Fenchurch,0,0
1666,19,December,26,December,St Gabriel Fenchurch,0,0
1666,26,December,2,January,St Gabriel Fenchurch,1,0
